Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2010-06-21,8.11973762512207,8.385416228945658,8.076459419206364,8.345744607067356,776490400
2010-06-22,8.230341911315918,8.29405666127352,8.159714939202622,8.179550360403148,717262000
2010-06-23,8.143783569335938,8.254684061007106,8.051517101719774,8.25227967080646,768457200
2010-06-24,8.084575653076172,8.210802900155208,8.057526269387866,8.144682987005947,714277200
2010-06-25,8.015453338623047,8.122747262225959,7.98870489461146,8.116436138202342,549942400
2010-06-28,8.06353759765625,8.107116760912362,7.949932588776122,8.022362824166912,584948000
2010-06-29,7.698978900909424,7.94602428277925,7.642777505043029,7.937909067657145,1133344800
2010-06-30,7.55952787399292,7.75307640543286,7.513846080473671,7.715208074927971,739452000
2010-07-01,7.467864990234375,7.65780780256998,7.309780347915065,7.642780363883049,1022896000
2010-07-02,7.421584129333496,7.541500314233822,7.3091804620467205,7.528275362011442,693842800
2010-07-06,7.472372055053711,7.597697256003138,7.398137727318269,7.543600093149185,615235600
2010-07-07,7.774116516113281,7.777122806364583,7.5060342344806,7.528273238525933,654556000
2010-07-08,7.756683349609375,7.901244460083455,7.660510176774704,7.888621415151451,738144400
2010-07-09,7.802669048309326,7.811083611383336,7.668626703733897,7.720620437436888,433322400
2010-07-12,7.732640266418457,7.869687258570821,7.6596089412705535,7.769907501348768,562878400
2010-07-13,7.567647933959961,7.705897217445888,7.4062567865043585,7.703493628786255,1190924000
2010-07-14,7.595594882965088,7.687861353513319,7.4834929951646405,7.4949146515141125,812047600
2010-07-15,7.557124137878418,7.723023008101578,7.432399235876851,7.460349863792679,824866000
2010-07-16,7.5105390548706055,7.662913609700372,7.465758509620793,7.609116604910395,1039858400
2010-07-19,7.380707740783691,7.509941310966438,7.200984382230265,7.509941310966438,1024478000
2010-07-20,7.570347785949707,7.600702804706684,7.213304742646906,7.300161314401085,1074950800
2010-07-21,7.64097261428833,7.968863511111879,7.633760250458991,7.967060219521301,1185671200
2010-07-22,7.784633636474609,7.81408660416328,7.673132084110553,7.744360916459544,645318800
2010-07-23,7.812282562255859,7.8255067027188145,7.70228416509513,7.726628204226292,533388800
2010-07-26,7.792452335357666,7.817096538255288,7.745267370222664,7.814091049788061,420551600
2010-07-27,7.936707019805908,7.958345719099712,7.823102042814018,7.840232913827093,584771600
2010-07-28,7.8429412841796875,7.9941145133641,7.821603524358298,7.924388800681613,519985200
2010-07-29,7.757287979125977,7.8937339358624685,7.696879671492893,7.835429068742542,643806800
2010-07-30,7.731440544128418,7.805072990201967,7.660812783374754,7.690567514389717,448210000
