Date,Close,High,Low,Open,Volume
,TSM,TSM,TSM,TSM,TSM
2015-07-06,17.837419509887695,18.08624116057342,17.782989959186946,17.884073198617763,7476100
2015-07-07,17.85296630859375,17.88406975047958,17.44863194573415,17.736331367709372,10131500
2015-07-08,17.28533935546875,17.619693892174727,17.246461541797903,17.56526435979813,13956700
2015-07-09,17.277565002441406,17.61191956829772,17.192033508289867,17.557490031175742,12147200
2015-07-10,17.549715042114258,17.62747216318763,17.37087470181111,17.37087470181111,9042600
2015-07-13,17.77521324157715,17.790763481675953,17.541941842967663,17.643026560626627,11501200
2015-07-14,17.728557586669922,17.806314717411105,17.643026077639142,17.705231485613307,8778400
2015-07-15,17.541940689086914,17.814089894682798,17.42530573900121,17.658575639172618,13861500
2015-07-16,17.67412757873535,17.75188470744686,16.873233157360296,17.145380883209757,29850800
2015-07-17,17.907394409179688,17.95404808130022,17.713002378401722,17.845189018654477,10314200
2015-07-20,17.80630874633789,17.915169286108398,17.58859063298371,17.907393427332405,12307200
2015-07-21,17.79075813293457,18.00847774289451,17.75188031973514,17.837413288486097,9372700
2015-07-22,17.277565002441406,17.52638807414618,17.192033508289867,17.471957053930552,17279900
2015-07-23,17.34754753112793,17.49528591635451,17.176483047192885,17.20758500650209,16251500
2015-07-24,16.826580047607422,17.269793807431252,16.803253944307677,17.15315884165036,15045700
2015-07-27,16.818803787231445,16.86545895891432,16.58553386119315,16.77215009864259,10167100
2015-07-28,17.013193130493164,17.09872611496142,16.79547496361947,16.881006464993945,13102700
2015-07-29,17.192033767700195,17.31644456388299,16.90433287459394,16.966538272685337,12780100
2015-07-30,17.650798797607422,17.713004194510532,17.254238836189987,17.28534079309472,17400600
2015-07-31,17.192033767700195,17.58081787654484,17.1298283696088,17.534162715656034,16313800
2015-08-03,16.88878631591797,17.028748875172962,16.733273514707854,17.028748875172962,11945800
2015-08-04,16.67884063720703,17.044297204489784,16.593307649571006,16.974315938804644,13832400
2015-08-05,16.80324935913086,17.005417270095187,16.733268102139608,16.756594199074257,7506500
2015-08-06,16.54665184020996,16.75659412718943,16.336708070136847,16.655510913687735,12945100
2015-08-07,16.35226058959961,16.64773586766893,16.321157148174567,16.531100928512455,16644500
2015-08-10,16.80324935913086,17.0209675070204,16.266726883229136,16.42224111723051,25398700
2015-08-11,16.196744918823242,16.406688680627425,15.979025297349246,16.328931567022885,18685200
2015-08-12,16.134538650512695,16.157866228258424,15.691325054998392,15.963474196324537,20957100
2015-08-13,15.971258163452148,16.08789314520404,15.870173424998054,15.979032543553917,7873400
