Date,Close,High,Low,Open,Volume
,JPM,JPM,JPM,JPM,JPM
2015-07-06,51.50027847290039,51.59971252265041,50.89601193440256,51.15607291175214,13527100
2015-07-07,51.094879150390625,51.41613296334358,49.94753910212443,51.31669309099629,22421500
2015-07-08,50.04697799682617,50.60535277554637,49.87870050637149,50.48296702406157,17707200
2015-07-09,50.56710433959961,51.01838865517448,50.475315028581186,50.85776173764748,14984700
2015-07-10,51.286109924316406,51.55382147390815,51.11783242580899,51.41614041473609,12356100
2015-07-13,52.08159255981445,52.119839566841364,51.76798927775476,51.92861620305469,16175600
2015-07-14,52.8082275390625,52.85411926391754,51.829165171008135,51.99744260970599,20185100
2015-07-15,52.9229850769043,53.1065578896603,52.66291824279833,52.95358151830938,16891600
2015-07-16,53.20599365234375,53.50430167100885,53.09126428799155,53.259535967599675,18035700
2015-07-17,52.93827819824219,53.1524474435776,52.71645838395215,53.045362820909894,14040700
2015-07-20,52.97651290893555,53.36660429994848,52.91532004285289,53.16008567151063,11512900
2015-07-21,52.85413360595703,53.190688574677374,52.678211389161305,52.90003117893847,11659900
2015-07-22,53.603729248046875,53.764356156898096,52.93061934161509,52.99181221232222,15493000
2015-07-23,53.26716995239258,54.00911740112995,53.12948892236221,53.68786360961672,14331800
2015-07-24,52.70881652832031,53.20599265970341,52.53288844680467,53.11420916993402,12413900
2015-07-27,52.02040100097656,52.18102791232738,51.68384604252335,52.12748560854377,16801600
2015-07-28,52.05099868774414,52.471686560247576,51.83682363178902,52.43344539129649,14932400
2015-07-29,52.731754302978516,52.85413421576922,52.13513836839882,52.257518281189526,13059200
2015-07-30,52.8082275390625,53.12183071835865,52.42578093681176,52.72408881971358,10197200
2015-07-31,52.418155670166016,52.80825302672868,52.31872160643135,52.785307153226434,11911800
2015-08-03,52.418155670166016,52.65527081058898,52.01276300982681,52.464047417170505,9980600
2015-08-04,52.36459732055664,52.73939342291364,52.24986215249995,52.3722478879399,10964000
2015-08-05,52.57112503051758,53.09889749903176,52.44108871967932,52.81589068081104,11302900
2015-08-06,52.20396423339844,52.731742442513884,52.01274092118818,52.58641085781894,10803400
2015-08-07,52.05099868774414,52.57877117038834,51.66855198419179,52.26516790802568,11453300
2015-08-10,52.69349670410156,52.78528599699643,52.18101961570172,52.18101961570172,12661400
2015-08-11,52.18868637084961,52.31871686603064,51.89802310435751,52.18868637084961,14800300
2015-08-12,51.431427001953125,51.668547907705516,50.536503186808964,51.56146330601338,21069000
2015-08-13,51.668548583984375,51.85977192317652,51.22490903649705,51.43907824268454,11930600
2015-08-14,51.928611755371094,51.94391289114089,51.553815628439196,51.56911092853555,11248800
2015-08-17,52.06630325317383,52.19633375495836,51.55382597978212,51.72210349299721,10326500
2015-08-18,52.17338180541992,52.288116990673096,51.89036912655195,51.99745957894914,10617500
2015-08-19,51.7067985534668,52.24987222894961,51.523225750577694,51.95921480473568,15198200
2015-08-20,50.43707275390625,51.27845432828109,50.43707275390625,51.10252627826911,20972300
2015-08-21,48.647216796875,50.05462362157883,48.624270929656305,49.786906275565336,28235500
2015-08-24,46.08482360839844,48.12708742002651,38.29820919516245,45.35052670429642,36339100
2015-08-25,45.82475662231445,48.433042609424824,45.68707559748336,48.26476515288986,31772500
2015-08-26,48.11943817138672,48.17298046983339,46.314289487080714,47.27040612768039,33576800
2015-08-27,49.3203239440918,49.511547274490354,48.29536385860561,48.93787436545822,29045700
2015-08-28,49.0526123046875,49.305028530663556,48.64721973091156,49.17499805146629,16687300
2015-08-31,49.0296745300293,49.2208979141836,48.54779370280329,48.654878331075736,14223400
2015-09-01,47.00270080566406,48.07354983300812,46.650850536015454,48.07354983300812,23637300
2015-09-02,47.85938262939453,48.119446517457845,47.07154331460138,47.897626718084474,17757900
2015-09-03,47.943519592285156,48.69311479051234,47.7675944565842,48.09649885919285,17065400
2015-09-04,47.04094696044922,47.36220080742226,46.46727687556569,47.27041441083524,20189000
2015-09-08,48.3106575012207,48.34125393146841,47.67579762167973,48.01234960089599,13385100
2015-09-09,47.56107711791992,49.21324401052446,47.42339605723003,48.9072883673091,13889500
2015-09-10,47.928218841552734,48.18828270620445,47.002698556523896,47.3163047240889,15751100
2015-09-11,47.85173416137695,47.92822233745025,47.41574513851803,47.71405311017551,12766700
2015-09-14,47.71405792236328,47.95117304280681,47.51518397597633,47.91292895091306,10202800
2015-09-15,48.63190841674805,48.86902342846205,47.813470052765,48.00469334238511,14023500
2015-09-16,49.06024932861328,49.17498447562482,48.3488984199481,48.869026028818034,12235900
2015-09-17,47.92057800292969,49.44271440410823,47.72170406283866,49.06026766160388,21249200
2015-09-18,46.61260223388672,47.29335980339655,46.49021940794365,47.29335980339655,31008000
2015-09-21,47.00270080566406,47.35455107531268,46.71969105988904,47.05624311113942,13136400
2015-09-22,46.58965301513672,46.72733404915029,46.214853996358315,46.35253503037189,14811900
2015-09-23,46.38313293457031,46.77323018258794,46.13836729252798,46.505515755591475,11712200
2015-09-24,46.061885833740234,46.18426867258977,45.48056516082714,45.90125598700762,17293400
2015-09-25,47.01798629760742,47.316294181037065,46.559048623392876,46.86500707286924,18384300
2015-09-28,45.8783073425293,46.66614663762193,45.65648754870269,46.59730611256667,17452200
2015-09-29,45.771217346191406,45.99303711392786,44.9221852763175,45.878301946385136,19334900
2015-09-30,46.635555267333984,46.65850113746424,45.97774642378795,46.42903368265067,18743800
2015-10-01,46.97974395751953,47.323946517822975,46.30663997052203,46.750276556596006,16863200
2015-10-02,46.84878158569336,46.88730161995749,45.09223922212484,45.90887746741942,20435100
2015-10-05,47.78098678588867,47.95047848762534,47.16465733260622,47.18006593629961,13471100
2015-10-06,47.804080963134766,48.04290982582129,47.47280345055555,47.850306757525914,12134800
2015-10-07,47.865726470947266,48.559095914489845,47.58067174767472,48.18929829015575,12773100
2015-10-08,47.865726470947266,47.95817514230822,47.32643716670952,47.65000898591801,13964600
2015-10-09,47.71163558959961,48.18929040888361,47.44199245102553,48.06602455426549,12112000
2015-10-12,47.549861907958984,47.77327930629748,47.3033301354616,47.642310587922864,10857400
2015-10-13,47.41888427734375,47.88883632787039,47.23398694070748,47.29561840662284,15621900
2015-10-14,46.21704864501953,46.97205256647951,45.87036242116277,46.81026370275266,28989400
2015-10-15,47.68083190917969,47.73476055218377,46.30179274918234,46.58684750665037,18147900
2015-10-16,48.09684371948242,48.26633537859709,47.83490340034607,48.09684371948242,17456600
2015-10-19,47.935062408447266,48.358788657818074,47.696233496781076,47.76557073314286,14510400
2015-10-20,48.16617965698242,48.397302770280824,47.82719928673742,48.042913800630615,11545100
2015-10-21,47.811798095703125,48.50516754303496,47.8040923253616,48.44353607475426,12113400
2015-10-22,48.6823616027832,48.98282492661332,48.089143664283114,48.089143664283114,15295700
2015-10-23,49.20624542236328,49.45278012549244,48.92119362100424,49.02134806862948,16985200
2015-10-26,49.22936248779297,49.29869973395738,48.851859050033276,49.18313667738649,13880200
2015-10-27,49.0290412902832,49.198532947059064,48.77480674400929,48.94429546189527,8831900
2015-10-28,50.46201705932617,50.64691440735273,49.06756942304502,49.07527519356551,17962000
2015-10-29,50.23859405517578,50.716251879680264,49.98435654159531,50.27711702794146,12753700
2015-10-30,49.499000549316406,50.33874730928529,49.406548938126,50.30793598333577,15731400
2015-11-02,50.492835998535156,50.65462191833987,49.60686044722094,49.6530833163706,15253300
2015-11-03,50.677734375,50.924266145071826,50.20778226989729,50.30023388784211,11519500
2015-11-04,50.73166275024414,50.96278885500483,50.56217105712376,50.85493157352478,11388400
2015-11-05,51.18620681762695,51.36339839565809,50.65462032797209,50.68543753236462,12715900
2015-11-06,52.742431640625,53.18156646886753,52.46508270933708,52.67309734669307,23262700
2015-11-09,51.918094635009766,52.9427446061454,51.67926865594077,52.9273330655587,17143800
2015-11-10,52.141510009765625,52.272478703437834,51.56370072591528,51.764009590095135,13239700
2015-11-11,51.88726806640625,52.51900592748525,51.81022801071944,52.46507730072654,8513900
2015-11-12,50.84722900390625,51.54060148406125,50.80870602476044,51.50978427630087,13576900
2015-11-13,50.50825119018555,50.97820337446174,50.25401948412333,50.7239657906175,11837000
2015-11-16,51.24013137817383,51.29406001212393,50.207775685411605,50.43119599114208,11041100
2015-11-17,50.9473876953125,51.417339893720495,50.76249030049398,51.36341124199083,12354800
2015-11-18,51.96431350708008,52.041359448530535,51.13227259054807,51.21701842391949,12911400
2015-11-19,52.12610626220703,52.249369190841726,51.64844845401962,52.06447185899959,12839500
2015-11-20,52.03366470336914,52.47279962488922,51.91039587315513,52.380348002228715,11209600
2015-11-23,51.525169372558594,52.064461476408894,51.44812932280256,51.85644687651067,11339000
2015-11-24,51.44814682006836,51.725495795738354,50.87804320464939,50.97819471561537,10910000
